dog_name,session,table,trial,condition,recoding,original_code,same,Recoding_id
Kala2,1,1,1,absent,L,L,Match,FL
Kala2,1,1,2,looking_away,L,L,Match,FL
Kala2,1,1,3,looking_away,L,L,Match,FL
Kala2,1,1,4,present,R,R,Match,FL
Kala2,1,1,5,present,L,L,Match,FL
Kala2,1,1,6,back_turned,L,L,Match,FL
Kala2,1,1,7,looking_away,R,R,Match,FL
Kala2,1,1,8,back_turned,L,L,Match,FL
Kala2,1,1,9,back_turned,R,R,Match,FL
Kala2,1,1,10,absent,R,R,Match,FL
Kala2,1,1,11,looking_away,L,L,Match,FL
Kala2,1,1,12,absent,L,L,Match,FL
Kala2,1,1,13,present,L,L,Match,FL
Kala2,1,1,14,absent,L,L,Match,FL
Kala2,1,1,15,back_turned,R,R,Match,FL
Kala2,1,1,16,present,L,L,Match,FL
Kala2,1,1,17,present,R,R,Match,FL
Kala2,1,1,18,looking_away,L,L,Match,FL
Kala2,1,1,19,absent,L,L,Match,FL
Kala2,1,1,20,present,L,L,Match,FL
Kala2,1,1,21,back_turned,R,R,Match,FL
Kala2,1,1,22,absent,L,L,Match,FL
Kala2,1,1,23,back_turned,L,L,Match,FL
Kala2,1,1,24,looking_away,L,L,Match,FL
Blue6,1,5,1,back_turned,L,L,Match,FL
Blue6,1,5,2,looking_away,L,L,Match,FL
Blue6,1,5,3,looking_away,R,R,Match,FL
Blue6,1,5,4,back_turned,R,R,Match,FL
Blue6,1,5,5,looking_away,L,L,Match,FL
Blue6,1,5,6,absent,L,L,Match,FL
Blue6,1,5,7,present,L,L,Match,FL
Blue6,1,5,8,absent,L,L,Match,FL
Blue6,1,5,9,absent,L,L,Match,FL
Blue6,1,5,10,present,L,L,Match,FL
Blue6,1,5,11,looking_away,L,L,Match,FL
Blue6,1,5,12,back_turned,L,L,Match,FL
Blue6,1,5,13,back_turned,L,L,Match,FL
Blue6,1,5,14,present,L,L,Match,FL
Blue6,1,5,15,present,L,L,Match,FL
Blue6,1,5,16,looking_away,L,L,Match,FL
Blue6,1,5,17,absent,L,L,Match,FL
Blue6,1,5,18,back_turned,L,L,Match,FL
Blue6,1,5,19,absent,L,L,Match,FL
Blue6,1,5,20,looking_away,L,L,Match,FL
Blue6,1,5,21,absent,L,L,Match,FL
Blue6,1,5,22,back_turned,L,L,Match,FL
Blue6,1,5,23,present,L,L,Match,FL
Blue6,1,5,24,present,L,L,Match,FL
Betty3,1,6,1,looking_away,L,L,Match,FL
Betty3,1,6,2,back_turned,R,R,Match,FL
Betty3,1,6,3,back_turned,L,L,Match,FL
Betty3,1,6,4,looking_away,L,L,Match,FL
Betty3,1,6,5,absent,L,L,Match,FL
Betty3,1,6,6,absent,L,L,Match,FL
Betty3,1,6,7,back_turned,L,L,Match,FL
Betty3,1,6,8,absent,L,L,Match,FL
Betty3,1,6,9,present,L,L,Match,FL
Betty3,1,6,10,absent,L,L,Match,FL
Betty3,1,6,11,back_turned,L,L,Match,FL
Betty3,1,6,12,back_turned,L,L,Match,FL
Betty3,1,6,13,absent,L,L,Match,FL
Betty3,1,6,14,present,L,L,Match,FL
Betty3,1,6,15,back_turned,L,L,Match,FL
Betty3,1,6,16,looking_away,L,L,Match,FL
Betty3,1,6,17,present,L,L,Match,FL
Betty3,1,6,18,absent,R,R,Match,FL
Betty3,1,6,19,present,L,L,Match,FL
Betty3,1,6,20,looking_away,L,L,Match,FL
Betty3,1,6,21,present,L,L,Match,FL
Betty3,1,6,22,looking_away,L,L,Match,FL
Betty3,1,6,23,present,L,L,Match,FL
Betty3,1,6,24,looking_away,L,L,Match,FL
Nuala2,1,5,1,back_turned,R,R,Match,FL
Nuala2,1,5,2,looking_away,R,R,Match,FL
Nuala2,1,5,3,looking_away,L,L,Match,FL
Nuala2,1,5,4,back_turned,R,R,Match,FL
Nuala2,1,5,5,looking_away,L,L,Match,FL
Nuala2,1,5,6,absent,R,R,Match,FL
Nuala2,1,5,7,present,R,R,Match,FL
Nuala2,1,5,8,absent,R,R,Match,FL
Nuala2,1,5,9,absent,L,L,Match,FL
Nuala2,1,5,10,present,R,R,Match,FL
Nuala2,1,5,11,looking_away,R,R,Match,FL
Nuala2,1,5,12,back_turned,R,R,Match,FL
Nuala2,1,5,13,back_turned,L,L,Match,FL
Nuala2,1,5,14,present,R,R,Match,FL
Nuala2,1,5,15,present,R,R,Match,FL
Nuala2,1,5,16,looking_away,L,L,Match,FL
Nuala2,1,5,17,absent,R,R,Match,FL
Nuala2,1,5,18,back_turned,R,R,Match,FL
Nuala2,1,5,19,absent,L,L,Match,FL
Nuala2,1,5,20,looking_away,R,R,Match,FL
Nuala2,1,5,21,absent,R,R,Match,FL
Nuala2,1,5,22,back_turned,L,L,Match,FL
Nuala2,1,5,23,present,R,R,Match,FL
Nuala2,1,5,24,present,R,R,Match,FL
Chilli7,1,4,1,back_turned,R,R,Match,FL
Chilli7,1,4,2,back_turned,R,R,Match,FL
Chilli7,1,4,3,absent,L,L,Match,FL
Chilli7,1,4,4,absent,L,L,Match,FL
Chilli7,1,4,5,present,R,R,Match,FL
Chilli7,1,4,6,present,R,R,Match,FL
Chilli7,1,4,7,looking_away,L,L,Match,FL
Chilli7,1,4,8,back_turned,L,L,Match,FL
Chilli7,1,4,9,present,R,R,Match,FL
Chilli7,1,4,10,present,R,R,Match,FL
Chilli7,1,4,11,absent,R,R,Match,FL
Chilli7,1,4,12,looking_away,R,R,Match,FL
Chilli7,1,4,13,absent,R,R,Match,FL
Chilli7,1,4,14,present,R,R,Match,FL
Chilli7,1,4,15,looking_away,R,R,Match,FL
Chilli7,1,4,16,looking_away,L,L,Match,FL
Chilli7,1,4,17,absent,L,L,Match,FL
Chilli7,1,4,18,back_turned,R,R,Match,FL
Chilli7,1,4,19,absent,L,L,Match,FL
Chilli7,1,4,20,looking_away,L,L,Match,FL
Chilli7,1,4,21,looking_away,L,L,Match,FL
Chilli7,1,4,22,present,R,R,Match,FL
Chilli7,1,4,23,back_turned,R,R,Match,FL
Chilli7,1,4,24,back_turned,L,L,Match,FL
Bo,1,5,1,back_turned,R,R,Match,FL
Bo,1,5,2,looking_away,R,R,Match,FL
Bo,1,5,3,looking_away,R,R,Match,FL
Bo,1,5,4,back_turned,R,R,Match,FL
Bo,1,5,5,looking_away,L,L,Match,FL
Bo,1,5,6,absent,L,L,Match,FL
Bo,1,5,7,present,R,R,Match,FL
Bo,1,5,8,absent,L,L,Match,FL
Bo,1,5,9,absent,R,R,Match,FL
Bo,1,5,10,present,L,L,Match,FL
Bo,1,5,11,looking_away,L,L,Match,FL
Bo,1,5,12,back_turned,R,R,Match,FL
Bo,1,5,13,back_turned,L,L,Match,FL
Bo,1,5,14,present,R,R,Match,FL
Bo,1,5,15,present,L,L,Match,FL
Bo,1,5,16,looking_away,R,R,Match,FL
Bo,1,5,17,absent,R,R,Match,FL
Bo,1,5,18,back_turned,R,R,Match,FL
Bo,1,5,19,absent,R,R,Match,FL
Bo,1,5,20,looking_away,L,L,Match,FL
Bo,1,5,21,absent,R,R,Match,FL
Bo,1,5,22,back_turned,R,R,Match,FL
Bo,1,5,23,present,R,R,Match,FL
Bo,1,5,24,present,R,R,Match,FL
Satchmo,1,5,1,back_turned,L,L,Match,FL
Satchmo,1,5,2,looking_away,L,L,Match,FL
Satchmo,1,5,3,looking_away,R,R,Match,FL
Satchmo,1,5,4,back_turned,R,R,Match,FL
Satchmo,1,5,5,looking_away,R,R,Match,FL
Satchmo,1,5,6,absent,L,L,Match,FL
Satchmo,1,5,7,present,L,L,Match,FL
Satchmo,1,5,8,absent,R,R,Match,FL
Satchmo,1,5,9,absent,R,R,Match,FL
Satchmo,1,5,10,present,R,R,Match,FL
Satchmo,1,5,11,looking_away,L,L,Match,FL
Satchmo,1,5,12,back_turned,R,R,Match,FL
Satchmo,1,5,13,back_turned,L,L,Match,FL
Satchmo,1,5,14,present,L,L,Match,FL
Satchmo,1,5,15,present,R,R,Match,FL
Satchmo,1,5,16,looking_away,L,L,Match,FL
Satchmo,1,5,17,absent,R,R,Match,FL
Satchmo,1,5,18,back_turned,L,L,Match,FL
Satchmo,1,5,19,absent,R,R,Match,FL
Satchmo,1,5,20,looking_away,R,R,Match,FL
Satchmo,1,5,21,absent,R,R,Match,FL
Satchmo,1,5,22,back_turned,R,R,Match,FL
Satchmo,1,5,23,present,R,R,Match,FL
Satchmo,1,5,24,present,L,L,Match,FL
Fini2,1,12,1,back_turned,L,L,Match,FL
Fini2,1,12,2,present,R,R,Match,FL
Fini2,1,12,3,present,L,L,Match,FL
Fini2,1,12,4,absent,R,R,Match,FL
Fini2,1,12,5,present,R,R,Match,FL
Fini2,1,12,6,back_turned,L,L,Match,FL
Fini2,1,12,7,absent,L,L,Match,FL
Fini2,1,12,8,looking_away,R,R,Match,FL
Fini2,1,12,9,back_turned,L,L,Match,FL
Fini2,1,12,10,present,L,L,Match,FL
Fini2,1,12,11,absent,R,R,Match,FL
Fini2,1,12,12,looking_away,R,R,Match,FL
Fini2,1,12,13,present,R,R,Match,FL
Fini2,1,12,14,looking_away,R,R,Match,FL
Fini2,1,12,15,absent,R,R,Match,FL
Fini2,1,12,16,absent,L,L,Match,FL
Fini2,1,12,17,looking_away,L,L,Match,FL
Fini2,1,12,18,absent,R,R,Match,FL
Fini2,1,12,19,back_turned,L,L,Match,FL
Fini2,1,12,20,back_turned,R,R,Match,FL
Fini2,1,12,21,looking_away,R,R,Match,FL
Fini2,1,12,22,back_turned,R,R,Match,FL
Fini2,1,12,23,looking_away,R,R,Match,FL
Fini2,1,12,24,present,R,R,Match,FL
Asha,1,13,1,looking_away,R,R,Match,FL
Asha,1,13,2,present,L,L,Match,FL
Asha,1,13,3,back_turned,L,L,Match,FL
Asha,1,13,4,back_turned,L,L,Match,FL
Asha,1,13,5,present,R,R,Match,FL
Asha,1,13,6,looking_away,R,R,Match,FL
Asha,1,13,7,absent,L,L,Match,FL
Asha,1,13,8,looking_away,L,L,Match,FL
Asha,1,13,9,looking_away,L,L,Match,FL
Asha,1,13,10,present,R,R,Match,FL
Asha,1,13,11,present,L,L,Match,FL
Asha,1,13,12,absent,R,R,Match,FL
Asha,1,13,13,back_turned,R,R,Match,FL
Asha,1,13,14,looking_away,R,R,Match,FL
Asha,1,13,15,absent,R,R,Match,FL
Asha,1,13,16,back_turned,L,L,Match,FL
Asha,1,13,17,looking_away,L,L,Match,FL
Asha,1,13,18,present,R,R,Match,FL
Asha,1,13,19,back_turned,R,R,Match,FL
Asha,1,13,20,back_turned,R,R,Match,FL
Asha,1,13,21,absent,R,R,Match,FL
Asha,1,13,22,absent,R,R,Match,FL
Asha,1,13,23,present,R,R,Match,FL
Asha,1,13,24,absent,R,R,Match,FL
Louie3,1,12,1,back_turned,R,R,Match,FL
Louie3,1,12,2,present,L,L,Match,FL
Louie3,1,12,3,present,L,L,Match,FL
Louie3,1,12,4,absent,L,L,Match,FL
Louie3,1,12,5,present,R,R,Match,FL
Louie3,1,12,6,back_turned,L,L,Match,FL
Louie3,1,12,7,absent,L,L,Match,FL
Louie3,1,12,8,looking_away,L,L,Match,FL
Louie3,1,12,9,back_turned,L,L,Match,FL
Louie3,1,12,10,present,L,L,Match,FL
Louie3,1,12,11,absent,R,R,Match,FL
Louie3,1,12,12,looking_away,L,L,Match,FL
Louie3,1,12,13,present,L,L,Match,FL
Louie3,1,12,14,looking_away,L,L,Match,FL
Louie3,1,12,15,absent,L,L,Match,FL
Louie3,1,12,16,absent,L,L,Match,FL
Louie3,1,12,17,looking_away,L,L,Match,FL
Louie3,1,12,18,absent,R,R,Match,FL
Louie3,1,12,19,back_turned,R,R,Match,FL
Louie3,1,12,20,back_turned,L,L,Match,FL
Louie3,1,12,21,looking_away,L,L,Match,FL
Louie3,1,12,22,back_turned,R,R,Match,FL
Louie3,1,12,23,looking_away,R,R,Match,FL
Louie3,1,12,24,present,R,R,Match,FL
Pepper5,1,14,1,looking_away,L,L,Match,FL
Pepper5,1,14,2,absent,L,L,Match,FL
Pepper5,1,14,3,present,L,L,Match,FL
Pepper5,1,14,4,present,L,L,Match,FL
Pepper5,1,14,5,back_turned,R,R,Match,FL
Pepper5,1,14,6,back_turned,R,R,Match,FL
Pepper5,1,14,7,present,L,L,Match,FL
Pepper5,1,14,8,present,R,R,Match,FL
Pepper5,1,14,9,looking_away,R,R,Match,FL
Pepper5,1,14,10,looking_away,L,L,Match,FL
Pepper5,1,14,11,present,L,L,Match,FL
Pepper5,1,14,12,absent,L,L,Match,FL
Pepper5,1,14,13,looking_away,L,L,Match,FL
Pepper5,1,14,14,absent,L,L,Match,FL
Pepper5,1,14,15,present,R,R,Match,FL
Pepper5,1,14,16,back_turned,L,L,Match,FL
Pepper5,1,14,17,back_turned,L,L,Match,FL
Pepper5,1,14,18,looking_away,L,L,Match,FL
Pepper5,1,14,19,back_turned,L,L,Match,FL
Pepper5,1,14,20,absent,L,L,Match,FL
Pepper5,1,14,21,absent,L,L,Match,FL
Pepper5,1,14,22,back_turned,L,L,Match,FL
Pepper5,1,14,23,absent,L,L,Match,FL
Pepper5,1,14,24,looking_away,R,R,Match,FL
Fleeti,1,15,1,present,L,L,Match,FL
Fleeti,1,15,2,absent,R,R,Match,FL
Fleeti,1,15,3,absent,L,L,Match,FL
Fleeti,1,15,4,present,L,L,Match,FL
Fleeti,1,15,5,looking_away,R,R,Match,FL
Fleeti,1,15,6,looking_away,L,L,Match,FL
Fleeti,1,15,7,back_turned,L,L,Match,FL
Fleeti,1,15,8,present,L,L,Match,FL
Fleeti,1,15,9,back_turned,L,L,Match,FL
Fleeti,1,15,10,looking_away,L,L,Match,FL
Fleeti,1,15,11,present,R,R,Match,FL
Fleeti,1,15,12,back_turned,L,L,Match,FL
Fleeti,1,15,13,present,L,L,Match,FL
Fleeti,1,15,14,looking_away,R,R,Match,FL
Fleeti,1,15,15,back_turned,L,L,Match,FL
Fleeti,1,15,16,absent,L,L,Match,FL
Fleeti,1,15,17,present,L,L,Match,FL
Fleeti,1,15,18,absent,L,L,Match,FL
Fleeti,1,15,19,looking_away,L,L,Match,FL
Fleeti,1,15,20,absent,L,L,Match,FL
Fleeti,1,15,21,looking_away,L,L,Match,FL
Fleeti,1,15,22,back_turned,R,R,Match,FL
Fleeti,1,15,23,absent,L,L,Match,FL
Fleeti,1,15,24,back_turned,L,L,Match,FL
Puck2,1,17,1,back_turned,L,L,Match,FL
Puck2,1,17,2,absent,L,L,Match,FL
Puck2,1,17,3,present,R,R,Match,FL
Puck2,1,17,4,looking_away,L,L,Match,FL
Puck2,1,17,5,looking_away,R,R,Match,FL
Puck2,1,17,6,back_turned,L,L,Match,FL
Puck2,1,17,7,present,R,R,Match,FL
Puck2,1,17,8,back_turned,L,L,Match,FL
Puck2,1,17,9,looking_away,R,R,Match,FL
Puck2,1,17,10,back_turned,R,R,Match,FL
Puck2,1,17,11,back_turned,R,R,Match,FL
Puck2,1,17,12,looking_away,L,L,Match,FL
Puck2,1,17,13,looking_away,L,L,Match,FL
Puck2,1,17,14,absent,L,L,Match,FL
Puck2,1,17,15,present,R,R,Match,FL
Puck2,1,17,16,absent,L,L,Match,FL
Puck2,1,17,17,back_turned,L,L,Match,FL
Puck2,1,17,18,present,R,R,Match,FL
Puck2,1,17,19,present,R,R,Match,FL
Puck2,1,17,20,looking_away,L,L,Match,FL
Puck2,1,17,21,absent,L,L,Match,FL
Puck2,1,17,22,present,L,L,Match,FL
Puck2,1,17,23,absent,R,R,Match,FL
Puck2,1,17,24,absent,R,R,Match,FL
Riu,1,13,1,looking_away,R,R,Match,FL
Riu,1,13,2,present,R,R,Match,FL
Riu,1,13,3,back_turned,R,R,Match,FL
Riu,1,13,4,back_turned,R,R,Match,FL
Riu,1,13,5,present,R,R,Match,FL
Riu,1,13,6,looking_away,R,R,Match,FL
Riu,1,13,7,absent,R,R,Match,FL
Riu,1,13,8,looking_away,R,R,Match,FL
Riu,1,13,9,looking_away,L,L,Match,FL
Riu,1,13,10,present,R,R,Match,FL
Riu,1,13,11,present,L,L,Match,FL
Riu,1,13,12,absent,R,R,Match,FL
Riu,1,13,13,back_turned,L,L,Match,FL
Riu,1,13,14,looking_away,L,L,Match,FL
Riu,1,13,15,absent,R,R,Match,FL
Riu,1,13,16,back_turned,L,L,Match,FL
Riu,1,13,17,looking_away,L,L,Match,FL
Riu,1,13,18,present,R,R,Match,FL
Riu,1,13,19,back_turned,L,L,Match,FL
Riu,1,13,20,back_turned,R,R,Match,FL
Riu,1,13,21,absent,R,R,Match,FL
Riu,1,13,22,absent,L,L,Match,FL
Riu,1,13,23,present,R,R,Match,FL
Riu,1,13,24,absent,R,R,Match,FL
Bookie,1,8,1,present,R,L,No Match,FL
Bookie,1,8,2,absent,R,R,Match,FL
Bookie,1,8,3,back_turned,L,L,Match,FL
Bookie,1,8,4,looking_away,L,L,Match,FL
Bookie,1,8,5,back_turned,R,R,Match,FL
Bookie,1,8,6,absent,R,R,Match,FL
Bookie,1,8,7,back_turned,L,L,Match,FL
Bookie,1,8,8,looking_away,L,L,Match,FL
Bookie,1,8,9,looking_away,R,R,Match,FL
Bookie,1,8,10,back_turned,L,L,Match,FL
Bookie,1,8,11,absent,R,R,Match,FL
Bookie,1,8,12,present,L,L,Match,FL
Bookie,1,8,13,looking_away,L,L,Match,FL
Bookie,1,8,14,back_turned,R,R,Match,FL
Bookie,1,8,15,looking_away,L,L,Match,FL
Bookie,1,8,16,absent,L,L,Match,FL
Bookie,1,8,17,present,R,R,Match,FL
Bookie,1,8,18,looking_away,R,R,Match,FL
Bookie,1,8,19,absent,R,R,Match,FL
Bookie,1,8,20,back_turned,R,R,Match,FL
Bookie,1,8,21,present,L,L,Match,FL
Bookie,1,8,22,present,L,L,Match,FL
Bookie,1,8,23,absent,R,R,Match,FL
Bookie,1,8,24,present,R,R,Match,FL
Lieserl,1,12,1,back_turned,L,L,Match,FL
Lieserl,1,12,2,present,R,R,Match,FL
Lieserl,1,12,3,present,R,R,Match,FL
Lieserl,1,12,4,absent,R,R,Match,FL
Lieserl,1,12,5,present,R,R,Match,FL
Lieserl,1,12,6,back_turned,R,R,Match,FL
Lieserl,1,12,7,absent,L,L,Match,FL
Lieserl,1,12,8,looking_away,L,L,Match,FL
Lieserl,1,12,9,back_turned,L,L,Match,FL
Lieserl,1,12,10,present,L,L,Match,FL
Lieserl,1,12,11,absent,R,R,Match,FL
Lieserl,1,12,12,looking_away,L,L,Match,FL
Lieserl,1,12,13,present,L,L,Match,FL
Lieserl,1,12,14,looking_away,L,L,Match,FL
Lieserl,1,12,15,absent,L,L,Match,FL
Lieserl,1,12,16,absent,R,R,Match,FL
Lieserl,1,12,17,looking_away,L,L,Match,FL
Lieserl,1,12,18,absent,R,R,Match,FL
Lieserl,1,12,19,back_turned,R,R,Match,FL
Lieserl,1,12,20,back_turned,L,L,Match,FL
Lieserl,1,12,21,looking_away,L,L,Match,FL
Lieserl,1,12,22,back_turned,R,R,Match,FL
Lieserl,1,12,23,looking_away,R,R,Match,FL
Lieserl,1,12,24,present,L,L,Match,FL
Woody2,1,17,1,back_turned,L,L,Match,FL
Woody2,1,17,2,absent,L,L,Match,FL
Woody2,1,17,3,present,L,L,Match,FL
Woody2,1,17,4,looking_away,L,L,Match,FL
Woody2,1,17,5,looking_away,L,L,Match,FL
Woody2,1,17,6,back_turned,L,L,Match,FL
Woody2,1,17,7,present,R,R,Match,FL
Woody2,1,17,8,back_turned,R,R,Match,FL
Woody2,1,17,9,looking_away,L,L,Match,FL
Woody2,1,17,10,back_turned,R,R,Match,FL
Woody2,1,17,11,back_turned,R,R,Match,FL
Woody2,1,17,12,looking_away,L,L,Match,FL
Woody2,1,17,13,looking_away,L,L,Match,FL
Woody2,1,17,14,absent,R,R,Match,FL
Woody2,1,17,15,present,L,L,Match,FL
Woody2,1,17,16,absent,L,L,Match,FL
Woody2,1,17,17,back_turned,L,L,Match,FL
Woody2,1,17,18,present,R,R,Match,FL
Woody2,1,17,19,present,R,R,Match,FL
Woody2,1,17,20,looking_away,L,L,Match,FL
Woody2,1,17,21,absent,R,R,Match,FL
Woody2,1,17,22,present,R,R,Match,FL
Woody2,1,17,23,absent,R,R,Match,FL
Woody2,1,17,24,absent,R,R,Match,FL
Elli6,1,11,1,absent,L,L,Match,FL
Elli6,1,11,2,back_turned,L,L,Match,FL
Elli6,1,11,3,back_turned,L,L,Match,FL
Elli6,1,11,4,looking_away,L,L,Match,FL
Elli6,1,11,5,back_turned,R,R,Match,FL
Elli6,1,11,6,present,R,R,Match,FL
Elli6,1,11,7,absent,L,L,Match,FL
Elli6,1,11,8,absent,L,L,Match,FL
Elli6,1,11,9,present,L,L,Match,FL
Elli6,1,11,10,back_turned,R,R,Match,FL
Elli6,1,11,11,looking_away,R,R,Match,FL
Elli6,1,11,12,present,R,R,Match,FL
Elli6,1,11,13,looking_away,L,L,Match,FL
Elli6,1,11,14,present,L,L,Match,FL
Elli6,1,11,15,absent,L,L,Match,FL
Elli6,1,11,16,back_turned,R,R,Match,FL
Elli6,1,11,17,absent,R,R,Match,FL
Elli6,1,11,18,present,R,R,Match,FL
Elli6,1,11,19,looking_away,R,R,Match,FL
Elli6,1,11,20,present,R,R,Match,FL
Elli6,1,11,21,back_turned,L,L,Match,FL
Elli6,1,11,22,looking_away,L,L,Match,FL
Elli6,1,11,23,looking_away,L,L,Match,FL
Elli6,1,11,24,absent,L,L,Match,FL
Olivy,1,17,1,back_turned,L,L,Match,FL
Olivy,1,17,2,absent,L,L,Match,FL
Olivy,1,17,3,present,L,L,Match,FL
Olivy,1,17,4,looking_away,R,R,Match,FL
Olivy,1,17,5,looking_away,L,L,Match,FL
Olivy,1,17,6,back_turned,L,L,Match,FL
Olivy,1,17,7,present,L,L,Match,FL
Olivy,1,17,8,back_turned,L,L,Match,FL
Olivy,1,17,9,looking_away,L,L,Match,FL
Olivy,1,17,10,back_turned,R,R,Match,FL
Olivy,1,17,11,back_turned,L,L,Match,FL
Olivy,1,17,12,looking_away,L,L,Match,FL
Olivy,1,17,13,looking_away,L,L,Match,FL
Olivy,1,17,14,absent,L,L,Match,FL
Olivy,1,17,15,present,L,L,Match,FL
Olivy,1,17,16,absent,L,L,Match,FL
Olivy,1,17,17,back_turned,L,L,Match,FL
Olivy,1,17,18,present,L,L,Match,FL
Olivy,1,17,19,present,L,L,Match,FL
Olivy,1,17,20,looking_away,L,L,Match,FL
Olivy,1,17,21,absent,L,L,Match,FL
Olivy,1,17,22,present,L,L,Match,FL
Olivy,1,17,23,absent,L,L,Match,FL
Olivy,1,17,24,absent,L,L,Match,FL
Lucy20,1,17,1,back_turned,L,L,Match,FL
Lucy20,1,17,2,absent,L,L,Match,FL
Lucy20,1,17,3,present,L,L,Match,FL
Lucy20,1,17,4,looking_away,L,L,Match,FL
Lucy20,1,17,5,looking_away,L,L,Match,FL
Lucy20,1,17,6,back_turned,L,L,Match,FL
Lucy20,1,17,7,present,R,R,Match,FL
Lucy20,1,17,8,back_turned,R,R,Match,FL
Lucy20,1,17,9,looking_away,L,L,Match,FL
Lucy20,1,17,10,back_turned,L,L,Match,FL
Lucy20,1,17,11,back_turned,L,L,Match,FL
Lucy20,1,17,12,looking_away,L,L,Match,FL
Lucy20,1,17,13,looking_away,L,L,Match,FL
Lucy20,1,17,14,absent,R,R,Match,FL
Lucy20,1,17,15,present,L,L,Match,FL
Lucy20,1,17,16,absent,L,L,Match,FL
Lucy20,1,17,17,back_turned,L,L,Match,FL
Lucy20,1,17,18,present,L,L,Match,FL
Lucy20,1,17,19,present,L,L,Match,FL
Lucy20,1,17,20,looking_away,L,L,Match,FL
Lucy20,1,17,21,absent,L,L,Match,FL
Lucy20,1,17,22,present,L,L,Match,FL
Lucy20,1,17,23,absent,L,L,Match,FL
Lucy20,1,17,24,absent,L,L,Match,FL
Jabby,1,13,1,looking_away,R,R,Match,FL
Jabby,1,13,2,present,R,R,Match,FL
Jabby,1,13,3,back_turned,L,L,Match,FL
Jabby,1,13,4,back_turned,R,R,Match,FL
Jabby,1,13,5,present,R,R,Match,FL
Jabby,1,13,6,looking_away,L,L,Match,FL
Jabby,1,13,7,absent,R,R,Match,FL
Jabby,1,13,8,looking_away,L,L,Match,FL
Jabby,1,13,9,looking_away,L,L,Match,FL
Jabby,1,13,10,present,R,R,Match,FL
Jabby,1,13,11,present,R,R,Match,FL
Jabby,1,13,12,absent,L,L,Match,FL
Jabby,1,13,13,back_turned,R,R,Match,FL
Jabby,1,13,14,looking_away,L,L,Match,FL
Jabby,1,13,15,absent,R,R,Match,FL
Jabby,1,13,16,back_turned,L,L,Match,FL
Jabby,1,13,17,looking_away,L,L,Match,FL
Jabby,1,13,18,present,L,L,Match,FL
Jabby,1,13,19,back_turned,L,L,Match,FL
Jabby,1,13,20,back_turned,L,L,Match,FL
Jabby,1,13,21,absent,L,L,Match,FL
Jabby,1,13,22,absent,R,R,Match,FL
Jabby,1,13,23,present,R,R,Match,FL
Jabby,1,13,24,absent,L,L,Match,FL
Apple2,1,11,1,absent,L,L,Match,FL
Apple2,1,11,2,back_turned,L,L,Match,FL
Apple2,1,11,3,back_turned,R,R,Match,FL
Apple2,1,11,4,looking_away,L,L,Match,FL
Apple2,1,11,5,back_turned,L,L,Match,FL
Apple2,1,11,6,present,L,L,Match,FL
Apple2,1,11,7,absent,R,R,Match,FL
Apple2,1,11,8,absent,L,L,Match,FL
Apple2,1,11,9,present,L,L,Match,FL
Apple2,1,11,10,back_turned,R,R,Match,FL
Apple2,1,11,11,looking_away,L,L,Match,FL
Apple2,1,11,12,present,L,L,Match,FL
Apple2,1,11,13,looking_away,L,L,Match,FL
Apple2,1,11,14,present,L,L,Match,FL
Apple2,1,11,15,absent,L,L,Match,FL
Apple2,1,11,16,back_turned,R,R,Match,FL
Apple2,1,11,17,absent,L,L,Match,FL
Apple2,1,11,18,present,L,L,Match,FL
Apple2,1,11,19,looking_away,R,R,Match,FL
Apple2,1,11,20,present,L,L,Match,FL
Apple2,1,11,21,back_turned,L,L,Match,FL
Apple2,1,11,22,looking_away,L,L,Match,FL
Apple2,1,11,23,looking_away,L,L,Match,FL
Apple2,1,11,24,absent,L,L,Match,FL
Hugo4,1,13,1,looking_away,R,R,Match,FL
Hugo4,1,13,2,present,R,R,Match,FL
Hugo4,1,13,3,back_turned,L,L,Match,FL
Hugo4,1,13,4,back_turned,L,L,Match,FL
Hugo4,1,13,5,present,L,L,Match,FL
Hugo4,1,13,6,looking_away,R,R,Match,FL
Hugo4,1,13,7,absent,L,L,Match,FL
Hugo4,1,13,8,looking_away,L,L,Match,FL
Hugo4,1,13,9,looking_away,R,R,Match,FL
Hugo4,1,13,10,present,R,R,Match,FL
Hugo4,1,13,11,present,R,R,Match,FL
Hugo4,1,13,12,absent,R,R,Match,FL
Hugo4,1,13,13,back_turned,R,R,Match,FL
Hugo4,1,13,14,looking_away,R,R,Match,FL
Hugo4,1,13,15,absent,R,R,Match,FL
Hugo4,1,13,16,back_turned,L,L,Match,FL
Hugo4,1,13,17,looking_away,L,L,Match,FL
Hugo4,1,13,18,present,L,L,Match,FL
Hugo4,1,13,19,back_turned,L,L,Match,FL
Hugo4,1,13,20,back_turned,R,L,No Match,FL
Hugo4,1,13,21,absent,R,R,Match,FL
Hugo4,1,13,22,absent,R,R,Match,FL
Hugo4,1,13,23,present,R,R,Match,FL
Hugo4,1,13,24,absent,R,R,Match,FL
Ivy6,1,11,1,absent,L,L,Match,FL
Ivy6,1,11,2,back_turned,L,L,Match,FL
Ivy6,1,11,3,back_turned,R,R,Match,FL
Ivy6,1,11,4,looking_away,L,L,Match,FL
Ivy6,1,11,5,back_turned,L,L,Match,FL
Ivy6,1,11,6,present,L,L,Match,FL
Ivy6,1,11,7,absent,R,R,Match,FL
